make,model,mileage,price,registration,fuel,country,brand,page
audi,a6,42705,36890,10-2020,2,d,audi,49
audi,a5,4842,58815,09-2025,d,d,audi,49
audi,a6,172000,12990,03-2013,b,d,audi,49
audi,a3,96508,19950,07-2018,2,nl,audi,49
audi,tt,135000,24500,11-2014,d,i,audi,49
audi,r8,11570,133900,02-2024,b,d,audi,49
audi,a4,34449,31690,02-2023,b,a,audi,49
audi,a3,86828,19900,02-2019,d,i,audi,49
audi,q2,72228,18990,07-2020,b,d,audi,49
audi,a3,38750,24990,03-2022,b,b,audi,49
audi,q2,11204,26480,01-2024,b,d,audi,49
audi,a4,168385,16407,08-2021,b,d,audi,49
audi,a3,33000,26995,05-2021,2,b,audi,49
audi,a6,58590,34490,06-2023,d,d,audi,49
audi,a4,39762,33880,06-2022,b,d,audi,49
audi,q3,104792,18700,07-2019,b,d,audi,50
audi,a4,39762,33880,06-2022,b,d,audi,50
audi,a7,139900,29999,06-2020,3,i,audi,50
audi,a1,140700,10400,02-2013,d,i,audi,50
audi,a5,36000,38000,03-2023,b,b,audi,50
audi,a4,39100,32480,09-2022,b,d,audi,50
audi,a4,113000,27900,11-2019,d,i,audi,50
audi,a1,166728,11950,03-2018,b,nl,audi,50
audi,a7,89998,29480,05-2017,d,d,audi,50
audi,a4,50000,20880,06-2019,c,d,audi,50
audi,q7,265000,37900,02-2011,d,d,audi,50
audi,q5,169990,26980,07-2022,b,d,audi,50
audi,a6,113209,28990,06-2019,d,d,audi,50
audi,a6,39311,37490,06-2021,2,b,audi,50
audi,a4,119000,5900,06-2007,d,i,audi,50
audi,rs3,50450,62990,12-2021,b,nl,audi,50
audi,a4,85701,24430,08-2019,d,d,audi,50
audi,a4,34000,27500,02-2023,2,i,audi,50
audi,a3,64000,19990,02-2020,b,d,audi,50
audi,a1,91543,12875,10-2011,b,nl,audi,50
audi,a4,119860,6999,09-2001,d,d,audi,51
audi,a3,40457,23990,10-2020,b,b,audi,51
audi,q2,44353,24990,06-2021,b,i,audi,51
audi,q7 e-tron,147000,28995,12-2016,3,nl,audi,51
audi,a6,90200,31990,07-2022,b,d,audi,51
audi,e-tron,65702,35900,07-2022,e,i,audi,51
audi,a5,54151,35980,10-2023,b,d,audi,51
audi,q5,11534,49800,03-2025,d,d,audi,51
audi,q3,49080,31480,03-2023,b,d,audi,51
audi,a5,93500,37990,11-2022,d,d,audi,51
audi,a1,13000,25777,05-2021,b,d,audi,51
audi,q5,73684,29610,08-2019,d,d,audi,51
audi,a4,78000,24950,01-2021,3,i,audi,51
audi,rs3,20000,60800,04-2024,b,d,audi,51
audi,a7,90000,23700,03-2012,d,d,audi,51
audi,a3,15850,40900,05-2025,b,nl,audi,51
audi,q3,65800,16900,07-2013,b,i,audi,51
audi,a1,18300,24500,04-2025,b,i,audi,51
audi,a4 allroad,104635,28980,11-2022,d,d,audi,51
audi,e-tron,45200,32700,01-2023,e,d,audi,51
audi,a5,149500,16500,02-2018,b,d,audi,52
audi,a1,19023,27800,03-2025,b,i,audi,52
audi,a3,28368,24950,04-2023,b,b,audi,52
audi,a5,100425,27690,04-2022,d,d,audi,52
audi,a3,83801,21490,02-2022,b,b,audi,52
audi,a5,222500,11911,06-2012,b,nl,audi,52
audi,a6,128339,34990,09-2020,2,b,audi,52
audi,a5,285099,12900,03-2011,d,i,audi,52
audi,a3,15290,39980,08-2024,b,d,audi,52
audi,q3,37510,37840,07-2023,b,d,audi,52
audi,q3,31666,34500,05-2024,d,i,audi,52
audi,a3,6780,26740,03-2024,b,d,audi,52
audi,q5,16237,38480,12-2023,d,d,audi,52
audi,a3,55190,29480,04-2022,d,d,audi,52
audi,a4,18570,34690,02-2024,b,d,audi,52
audi,q5,218020,12950,05-2015,b,nl,audi,52
audi,q8,85520,58500,04-2023,2,b,audi,52
audi,e-tron,31279,26990,10-2022,e,d,audi,52
audi,q3,0,36390,new,d,d,audi,52
audi,a3,106523,15900,07-2017,2,d,audi,52
audi,a1,73000,9200,04-2013,b,d,audi,53
audi,a5,124457,14990,08-2011,d,d,audi,53
audi,q4 e-tron,20600,24480,11-2022,e,d,audi,53
audi,rs6,29900,99970,11-2024,b,d,audi,53
audi,rs2,169817,69000,09-1995,b,d,audi,53
audi,a3,189588,5950,09-2008,b,nl,audi,53
audi,a4,57186,25940,03-2023,b,d,audi,53
audi,a5,13,45780,07-2025,b,d,audi,53
audi,a1,10000,24199,02-2025,b,d,audi,53
audi,a4,138878,29950,10-2019,b,nl,audi,53
audi,e-tron gt,52900,54950,07-2021,e,b,audi,53
audi,a4,140000,21777,08-2022,d,d,audi,53
audi,a4,29963,33600,02-2023,b,b,audi,53
audi,rs,18122,53700,03-2024,b,d,audi,53
audi,a1,19600,19900,06-2023,b,i,audi,53
audi,q4 e-tron,51820,24990,08-2022,e,d,audi,53
audi,rs3,38500,53490,10-2022,b,d,audi,53
audi,a3,74100,18750,03-2019,d,d,audi,53
audi,a5,54910,33750,03-2022,d,b,audi,53
audi,s4,47010,34490,03-2017,b,d,audi,53
audi,a4,78513,19950,06-2019,b,b,audi,54
audi,q7,121000,11600,03-2007,d,i,audi,54
audi,a6,76000,28980,05-2022,d,d,audi,54
audi,a1,24300,22900,02-2024,b,i,audi,54
audi,q3,40655,27990,08-2021,o,d,audi,54
audi,a4,5600,34980,09-2024,b,d,audi,54
audi,a4,89956,24795,08-2017,b,nl,audi,54
audi,a6,119574,29739,08-2019,d,d,audi,54
audi,a6,71043,35599,05-2020,2,b,audi,54
audi,a3,50000,20440,08-2019,b,d,audi,54
audi,rs4,84080,50941,07-2018,b,d,audi,54
audi,a7,171524,30980,05-2018,d,d,audi,54
audi,a4,52295,25750,04-2022,b,b,audi,54
audi,q3,46870,29990,12-2020,d,d,audi,54
audi,a1,39900,21500,04-2022,b,i,audi,54
audi,s8,238000,25300,02-2013,b,i,audi,54
audi,q3,135406,16800,05-2016,d,i,audi,54
audi,s3,105210,29780,07-2019,b,d,audi,54
audi,q2,124445,15450,09-2018,b,b,audi,54
audi,e-tron,18422,32700,03-2023,e,d,audi,54
audi,q2,157421,12990,11-2017,b,b,audi,55
audi,q4 e-tron,56900,20880,05-2022,e,d,audi,55
audi,a3,45172,23440,12-2021,2,d,audi,55
audi,a6,68431,28590,12-2018,d,d,audi,55
audi,a6,95890,34770,11-2022,d,d,audi,55
audi,e-tron gt,56000,49990,07-2021,e,i,audi,55
audi,a4,138400,23950,07-2022,d,a,audi,55
audi,a1,84870,17890,11-2020,b,b,audi,55
audi,a4,86556,25580,05-2021,d,d,audi,55
audi,rs3,7588,67900,03-2025,b,i,audi,55
audi,q4 e-tron,24200,21890,09-2022,e,d,audi,55
audi,q3,15512,44400,01-2025,d,i,audi,55
audi,q5,32000,41990,12-2021,2,b,audi,55
audi,q5,65000,37490,09-2022,d,d,audi,55
audi,q3,61490,30975,12-2019,b,d,audi,55
audi,a3,43419,22999,11-2020,b,d,audi,55
audi,q4 e-tron,38000,44890,08-2024,e,b,audi,55
audi,a3,95500,18980,05-2023,b,d,audi,55
audi,a6,78200,29910,08-2021,d,d,audi,55
audi,a6,78616,36980,08-2023,2,d,audi,55
audi,a6,281700,9990,01-2012,d,d,audi,56
audi,a4,28746,28480,02-2024,d,d,audi,56
audi,a3,37776,21000,09-2021,b,b,audi,56
audi,a6,35135,32890,05-2022,b,d,audi,56
audi,a6 allroad,52585,39990,08-2022,d,d,audi,56
audi,s3,90652,24925,02-2018,b,d,audi,56
audi,a5,92640,25450,03-2019,2,nl,audi,56
audi,a3,17487,25990,12-2024,b,b,audi,56
audi,a5,148114,13950,01-2013,b,nl,audi,56
audi,q3,79986,24790,08-2021,2,d,audi,56
audi,q5,59966,28900,03-2020,2,i,audi,56
audi,sq5,84903,44830,03-2022,d,d,audi,56
audi,q3,36100,27890,09-2022,2,d,audi,56
audi,a4,71040,19924,06-2018,b,d,audi,56
audi,q4 e-tron,61950,35950,04-2022,e,b,audi,56
audi,a6,96446,27390,08-2018,d,d,audi,56
audi,q3,17952,43488,10-2024,b,d,audi,56
audi,a3,60000,25499,08-2022,d,d,audi,56
audi,a4,116075,16750,05-2015,b,nl,audi,56
audi,a4,10222,27680,09-2023,d,d,audi,56
audi,q4 e-tron,35256,24950,12-2022,e,d,audi,57
audi,q7,59750,49850,03-2022,d,d,audi,57
audi,a3,171770,14800,08-2018,2,nl,audi,57
audi,a5,88704,38470,12-2022,b,d,audi,57
audi,a3,191949,12999,04-2013,b,nl,audi,57
audi,q7,87000,59950,04-2023,d,b,audi,57
audi,a4,54618,23199,02-2022,b,d,audi,57
audi,q5,98000,34900,11-2022,3,i,audi,57
audi,a6,100416,21900,11-2015,b,i,audi,57
audi,q8 e-tron,23107,57990,03-2024,e,d,audi,57
audi,rs3,104000,44670,04-2024,b,d,audi,57
audi,a4,55404,24999,02-2022,b,b,audi,57
audi,a3,30,40900,new,d,i,audi,57
audi,a3,98911,14950,05-2014,b,nl,audi,57
audi,a3,54082,21960,01-2024,b,d,audi,57
audi,a3,21600,23990,03-2024,b,d,audi,57
audi,q3,93304,29490,07-2020,b,i,audi,57
audi,a5,107480,24780,08-2018,b,d,audi,57
audi,a6,244729,11380,10-2013,b,d,audi,57
audi,a6,192415,18990,01-2015,d,a,audi,57
audi,q2,66233,23490,02-2023,b,b,audi,58
audi,q2,31539,25880,08-2022,b,d,audi,58
audi,s5,74000,35890,09-2017,b,d,audi,58
audi,rs3,65450,36790,08-2019,b,d,audi,58
audi,a5,99610,21900,05-2019,d,b,audi,58
audi,a4 allroad,130000,21990,03-2017,d,i,audi,58
audi,q4 e-tron,39990,31500,06-2023,e,i,audi,58
audi,a3,33125,26790,03-2023,b,b,audi,58
audi,a6,120237,31870,11-2020,2,d,audi,58
audi,rs3,52563,48645,11-2022,b,d,audi,58
audi,rs5,112500,28990,11-2011,b,d,audi,58
audi,a3,59250,23821,12-2020,d,i,audi,58
audi,a4,78842,24680,07-2022,d,d,audi,58
audi,a5,25,45980,08-2025,b,d,audi,58
audi,q4 e-tron,5000,43859,02-2025,e,d,audi,58
audi,a5,40646,30888,04-2021,b,d,audi,58
audi,q7,127170,36900,05-2018,d,d,audi,58
audi,q5,129644,24990,04-2018,b,d,audi,58
audi,a3,87880,25990,05-2022,d,i,audi,58
audi,a1,92704,15490,03-2021,b,b,audi,58
audi,e-tron,108000,24990,07-2020,e,b,audi,59
audi,a6,35000,35900,08-2022,b,d,audi,59
audi,q5,112500,36880,11-2022,d,d,audi,59
audi,a7,200000,23500,09-2016,d,i,audi,59
audi,q2,41155,25300,03-2023,d,i,audi,59
audi,a3,64377,25290,07-2022,d,d,audi,59
audi,a4,56446,28960,02-2023,b,d,audi,59
audi,q5,93094,27990,10-2020,d,b,audi,59
audi,a3,43774,22315,01-2024,b,d,audi,59
audi,a1,19990,30950,09-2023,b,i,audi,59
audi,a6,82234,29900,07-2021,d,d,audi,59
audi,q7,273300,25000,01-2018,3,d,audi,59
audi,a4,62922,31950,03-2022,b,d,audi,59
audi,a3,165000,16970,08-2018,d,a,audi,59
audi,q5,222319,13950,09-2014,b,nl,audi,59
audi,q4 e-tron,38882,33900,03-2023,e,b,audi,59
audi,a3,76053,13490,04-2013,b,d,audi,59
audi,a6,22897,38487,02-2024,b,d,audi,59
audi,a3,47000,20900,09-2020,d,i,audi,59
audi,q3,89945,18400,01-2016,d,d,audi,59
audi,a4 allroad,196000,19900,03-2022,3,i,audi,60
audi,q7,79900,46900,04-2021,2,b,audi,60
audi,a6,89800,30950,06-2021,d,d,audi,60
audi,a6,91990,22890,08-2014,d,i,audi,60
audi,a6,92450,27989,04-2020,d,d,audi,60
audi,a3,67133,14790,03-2014,b,d,audi,60
audi,a3,31524,32950,02-2024,b,b,audi,60
audi,a6,103800,27990,07-2021,d,d,audi,60
audi,e-tron gt,32403,48820,07-2022,e,d,audi,60
audi,q4 e-tron,33000,33280,12-2021,b,d,audi,60
audi,q3,208000,14490,09-2017,d,d,audi,60
audi,q2,27238,31990,03-2024,b,b,audi,60
audi,q2,15058,22880,01-2024,b,d,audi,60
audi,q5,98656,32650,07-2022,d,d,audi,60
audi,a3,76350,18700,08-2018,2,nl,audi,60
audi,a6,79800,29990,10-2020,d,b,audi,60
audi,rs q8,65000,189000,02-2021,b,i,audi,60
audi,tt,31195,34990,10-2020,b,b,audi,60
audi,a3,12861,24880,12-2023,b,d,audi,60
audi,100,228581,2400,11-1991,b,d,audi,60
audi,a6 allroad,258000,12490,04-2014,d,d,audi,61
audi,a4,219,39500,10-2023,b,d,audi,61
audi,a3,58505,22995,08-2021,b,b,audi,61
audi,a3,59000,27950,10-2022,2,d,audi,61
audi,e-tron,32700,35950,05-2021,e,d,audi,61
audi,s5,27000,58970,07-2024,d,d,audi,61
audi,a1,39400,18999,10-2021,b,d,audi,61
audi,a3,89888,19950,02-2020,b,nl,audi,61
audi,a4,148000,16490,11-2014,d,d,audi,61
audi,q3,83675,30950,07-2021,d,b,audi,61
audi,q3,79000,25450,03-2022,2,d,audi,61
audi,a5,120916,24250,12-2019,b,d,audi,61
audi,s3,136000,26000,06-2016,b,d,audi,61
audi,a3,96000,23900,08-2022,d,d,audi,61
audi,a3,137396,12995,03-2015,2,nl,audi,61
audi,s3,78999,24799,04-2015,b,i,audi,61
audi,a4,112000,24500,09-2022,3,i,audi,61
audi,a4 allroad,52000,34990,05-2023,3,i,audi,61
audi,a3,109915,14450,09-2015,b,b,audi,61
audi,q8,120,101970,12-2025,d,d,audi,61
audi,a5,369339,9490,10-2014,d,d,audi,62
audi,q4 e-tron,20903,25690,05-2023,e,d,audi,62
audi,a6,140611,24990,02-2016,d,d,audi,62
audi,a4,33903,25900,02-2023,2,i,audi,62
audi,a4,126000,10499,06-2012,d,i,audi,62
audi,a6,75953,23799,02-2018,d,d,audi,62
audi,q3,100000,26900,02-2020,d,i,audi,62
audi,a6,236666,14990,03-2016,d,nl,audi,62
audi,q2,61865,17990,06-2018,b,d,audi,62
audi,a6,367564,19950,04-2018,d,d,audi,62
audi,q5,9989,48900,11-2024,d,d,audi,62
audi,a3,35252,24900,05-2023,2,i,audi,62
audi,a7,67145,69945,09-2020,b,nl,audi,62
audi,a3,74466,23280,04-2024,d,d,audi,62
audi,q3,114397,25960,08-2022,d,d,audi,62
audi,a6,201564,23999,07-2020,b,nl,audi,62
audi,q2,220000,15500,02-2018,d,i,audi,62
audi,a3,10,38490,04-2025,b,b,audi,62
audi,q3,59892,26900,10-2021,b,d,audi,62
audi,a3,9,36900,05-2025,2,i,audi,62
audi,q3,135508,13910,09-2015,d,d,audi,63
audi,a5,4000,47800,05-2025,b,b,audi,63
audi,a4,143910,17900,11-2017,d,i,audi,63
audi,q3,47934,33480,08-2022,d,d,audi,63
audi,q3,45100,32390,06-2023,b,d,audi,63
audi,rs7,53337,179950,01-2020,b,nl,audi,63
audi,a4 allroad,29529,33800,02-2024,b,d,audi,63
audi,q3,39616,32999,06-2022,b,b,audi,63
audi,q2,94000,19900,02-2018,d,i,audi,63
audi,a3,77016,23850,01-2022,2,nl,audi,63
audi,q7,164600,29900,07-2017,d,i,audi,63
audi,a3,48279,23880,12-2020,b,d,audi,63
audi,sq5,73720,37990,01-2020,d,d,audi,63
audi,a4,47808,19889,11-2015,b,d,audi,63
audi,rs3,2200,91500,01-2025,b,d,audi,63
audi,q5,48000,37990,09-2021,d,b,audi,63
audi,a5,3051,45690,12-2024,b,d,audi,63
audi,a4 allroad,100250,25770,12-2022,d,d,audi,63
audi,q4 e-tron,44950,26380,07-2022,e,d,audi,63
audi,a4,73268,25990,08-2022,d,d,audi,63
audi,a6,200000,18500,04-2016,d,i,audi,64
audi,q5,169950,14800,04-2012,d,d,audi,64
audi,a4,171842,22400,04-2021,2,nl,audi,64
audi,rs q8,unknown,299999,new,b,d,audi,64
audi,a5,57000,28999,10-2021,b,b,audi,64
audi,a4,98851,22425,08-2018,b,d,audi,64
audi,s6,110000,43990,09-2020,d,d,audi,64
audi,a3,120209,17990,04-2017,d,d,audi,64
audi,q5,9900,71900,07-2025,3,i,audi,64
audi,a3,49916,29500,01-2022,2,nl,audi,64
audi,q7,193000,42890,05-2020,d,d,audi,64
audi,a3,14450,24870,05-2023,b,d,audi,64
audi,q4 e-tron,58278,29490,06-2023,e,a,audi,64
audi,a7,47934,56986,02-2023,d,d,audi,64
audi,a3,65000,29995,01-2021,b,b,audi,64
audi,q5,16127,39970,09-2022,d,d,audi,64
audi,a3,43831,24480,02-2023,2,d,audi,64
audi,q3,39000,17990,01-2014,b,d,audi,64
audi,a4,29500,23690,02-2020,b,d,audi,64
audi,a3,141203,20350,04-2015,b,nl,audi,64
audi,q7,185000,15995,09-2010,d,b,audi,65
audi,rs3,53990,53650,07-2022,b,d,audi,65
audi,a5,54115,38900,05-2021,2,i,audi,65
audi,a6,3500,62500,06-2025,b,b,audi,65
audi,q3,127826,13950,12-2014,b,d,audi,65
audi,rs3,49100,47775,09-2022,b,d,audi,65
audi,s6,27538,45999,07-2020,d,d,audi,65
audi,q3,109300,25440,02-2022,2,d,audi,65
audi,a5,123100,29910,08-2021,d,d,audi,65
audi,q5,62000,35490,03-2022,d,d,audi,65
audi,a1,19000,22900,02-2024,b,i,audi,65
audi,rs q3,96300,26950,12-2015,b,d,audi,65
audi,a4,18504,36490,09-2024,b,b,audi,65
audi,a5,34769,35740,08-2023,b,d,audi,65
audi,a5,106000,25990,05-2017,d,d,audi,65
audi,a3,20800,25890,01-2025,b,d,audi,65
audi,e-tron,98292,22950,02-2020,e,nl,audi,65
audi,a1,29900,19989,02-2021,b,d,audi,65
audi,a3,78675,26900,01-2022,b,d,audi,65
audi,a4,93211,20990,05-2018,b,d,audi,65
audi,a3,159000,9490,01-2013,b,b,audi,66
audi,q5,104761,24090,10-2020,3,i,audi,66
audi,e-tron,72921,23940,12-2019,e,nl,audi,66
audi,a3,73145,20450,06-2020,d,i,audi,66
audi,q5,81890,25100,03-2018,d,i,audi,66
audi,a1,50600,17699,11-2022,b,b,audi,66
audi,q2,79964,19190,06-2021,b,d,audi,66
audi,a1,66438,18890,08-2022,b,i,audi,66
audi,a4 allroad,95692,18690,07-2015,b,d,audi,66
audi,a1,97922,17990,01-2019,b,d,audi,66
audi,a6,76000,34900,05-2022,d,d,audi,66
audi,q5,185000,23990,01-2018,d,d,audi,66
audi,q2,52400,24990,01-2018,b,d,audi,66
audi,a4,139128,20980,06-2022,d,d,audi,66
audi,q5,78400,34980,05-2023,d,d,audi,66
audi,s6,130263,36390,06-2018,b,d,audi,66
audi,a4,28134,29900,09-2023,b,b,audi,66
audi,a6,99986,27980,01-2022,d,d,audi,66
audi,q5,91199,34350,05-2022,d,d,audi,66
audi,rs6,73683,66860,12-2017,b,a,audi,66
audi,a1,75900,16900,01-2021,b,i,audi,67
audi,a5,50000,17900,07-2011,d,i,audi,67
audi,a6,57616,33690,09-2020,2,nl,audi,67
audi,a4 allroad,147100,18900,01-2018,d,i,audi,67
audi,a6,145200,34890,01-2020,d,d,audi,67
audi,a4,104000,21490,04-2021,d,a,audi,67
audi,a6,51600,34990,07-2021,d,d,audi,67
audi,a6,82310,29380,11-2019,d,d,audi,67
audi,a4,34899,34990,11-2023,b,d,audi,67
audi,a6 e-tron,11000,52875,03-2025,e,d,audi,67
audi,a3,147772,13850,05-2014,b,nl,audi,67
audi,q4 e-tron,40629,34950,06-2022,e,nl,audi,67
audi,q3,0,65000,new,d,i,audi,67
audi,q3,137000,18450,02-2017,d,b,audi,67
audi,q3,76723,19990,09-2016,b,d,audi,67
audi,a6,82331,39999,02-2022,d,d,audi,67
audi,a7,167975,19950,11-2015,b,nl,audi,67
audi,a3,11117,27880,06-2021,b,d,audi,67
audi,q4 e-tron,45079,23260,07-2022,e,d,audi,67
audi,a3,48200,23440,02-2022,d,d,audi,67
audi,q2,166345,18490,10-2019,d,b,audi,68
audi,a4,64791,36800,06-2021,3,i,audi,68
audi,a3,58648,22950,01-2021,b,b,audi,68
audi,a3,128450,21749,06-2019,d,d,audi,68
audi,q8,155230,38450,02-2020,d,d,audi,68
audi,a5,81000,24600,06-2018,d,i,audi,68
audi,a4,267102,4600,09-2006,d,d,audi,68
audi,q2,107892,20799,02-2018,b,i,audi,68
audi,e-tron,32364,42880,07-2022,e,d,audi,68
audi,a7,111000,37990,07-2018,b,d,audi,68
audi,a5,61242,28950,06-2019,b,b,audi,68
audi,a4,132206,17950,09-2017,b,nl,audi,68
audi,e-tron,25701,30939,09-2022,e,d,audi,68
audi,a6,105784,32990,06-2020,d,b,audi,68
audi,tt,78648,20775,08-2018,b,d,audi,68
audi,s3,20325,39840,10-2024,b,d,audi,68
audi,a1,51954,17290,11-2022,b,b,audi,68
audi,a4,25047,33890,10-2024,d,d,audi,68
audi,q5,83000,30000,01-2022,3,i,audi,68
audi,q7,150000,34899,01-2016,d,d,audi,68
audi,q5,202000,13700,02-2015,d,i,audi,69
audi,a6,78152,44850,05-2022,b,d,audi,69
audi,a3,167540,20950,04-2022,b,nl,audi,69
audi,a3,76140,21000,07-2021,b,b,audi,69
audi,a4,123000,24990,02-2022,d,d,audi,69
audi,q4 e-tron,38894,25590,06-2023,e,a,audi,69
audi,q3,67200,32540,12-2020,b,d,audi,69
audi,s6,108540,39950,01-2016,b,nl,audi,69
audi,q3,141000,18900,04-2016,d,i,audi,69
audi,a1,71162,17445,01-2021,b,nl,audi,69
audi,q3,79151,26500,07-2019,b,nl,audi,69
audi,q2,65800,25700,06-2021,d,d,audi,69
audi,q5,80100,34740,08-2021,b,d,audi,69
audi,a3,27002,24990,03-2023,b,b,audi,69
audi,a4,82078,23970,08-2021,d,d,audi,69
audi,a3,117182,24890,06-2023,d,d,audi,69
audi,a6,1230,61490,07-2025,b,b,audi,69
audi,rs3,10,118900,new,b,d,audi,69
audi,a1,85593,11640,08-2015,b,d,audi,69
audi,a6,167000,22500,01-2020,3,i,audi,69
audi,e-tron,84950,22450,03-2020,e,d,audi,70
audi,q4 e-tron,53695,25940,09-2021,e,d,audi,70
audi,q5,71845,35470,07-2021,d,d,audi,70
audi,a6,79666,29490,04-2021,d,d,audi,70
audi,a3,26345,33450,01-2025,b,d,audi,70
audi,a5,119000,21999,04-2018,d,i,audi,70
audi,a6,189497,14950,09-2007,b,nl,audi,70
audi,a5,173452,15499,07-2018,c,d,audi,70
audi,q5,43106,40900,05-2021,b,d,audi,70
audi,a3,78793,25950,05-2020,d,i,audi,70
audi,tt,121000,13900,12-2011,b,i,audi,70
audi,a1,91681,18350,07-2020,b,d,audi,70
audi,a4,115677,24690,11-2022,d,d,audi,70
audi,a3,25148,31680,06-2023,2,d,audi,70
audi,q3,24780,39611,01-2025,b,d,audi,70
audi,q3,9480,42470,02-2025,b,d,audi,70
audi,rs3,76853,39950,10-2017,b,b,audi,70
audi,a6,37099,39990,04-2021,2,d,audi,70
audi,q4 e-tron,12937,26440,08-2022,e,d,audi,70
audi,a5,77000,23799,05-2018,b,d,audi,70
audi,a3,65278,17925,02-2019,b,d,audi,71
audi,q5,104750,28989,08-2021,2,d,audi,71
audi,q4 e-tron,7081,46990,03-2025,e,b,audi,71
audi,a4,17418,27850,12-2022,d,d,audi,71
audi,a4,30000,29990,06-2019,2,i,audi,71
audi,q3,71314,21980,07-2018,b,d,audi,71
audi,a3,24300,32490,02-2024,b,b,audi,71
audi,a3,63885,25950,03-2018,b,d,audi,71
audi,q3,74000,24800,04-2019,b,i,audi,71
audi,a4,80414,24750,03-2023,b,d,audi,71
audi,q3,71988,28950,03-2021,b,b,audi,71
audi,rs6,122500,51900,06-2017,b,d,audi,71
audi,q3,43000,29999,08-2021,d,b,audi,71
audi,a6,78680,25990,01-2018,b,d,audi,71
audi,q3,121044,24500,05-2019,d,i,audi,71
audi,e-tron gt,99865,42949,11-2021,e,d,audi,71
audi,q5,49323,32950,07-2022,d,d,audi,71
audi,a1,3300,26480,08-2024,b,d,audi,71
audi,a4,16352,32980,06-2024,b,d,audi,71
audi,s5,56300,48990,11-2022,d,d,audi,71
audi,q2,30900,18490,10-2022,b,d,audi,72
audi,q4 e-tron,44346,33700,12-2022,e,nl,audi,72
audi,a5,9020,41995,07-2024,2,b,audi,72
audi,a3,92332,26895,06-2022,2,nl,audi,72
audi,q4 e-tron,49695,24990,11-2021,e,d,audi,72
audi,a6,78919,29980,10-2022,2,d,audi,72
audi,a6,51400,32488,03-2022,d,d,audi,72
audi,a3,65489,20995,12-2021,b,b,audi,72
audi,a3,28319,22980,04-2022,b,d,audi,72
audi,q4 e-tron,52097,28410,10-2021,e,d,audi,72
audi,a3,75300,16950,11-2017,b,b,audi,72
audi,a3,34600,23890,07-2022,2,d,audi,72
audi,a3,46563,23950,09-2020,2,i,audi,72
audi,a6,70000,30740,07-2021,d,d,audi,72
audi,a6,74000,34990,06-2019,b,d,audi,72
audi,a6,58625,31990,08-2021,d,a,audi,72
audi,s6,133500,37490,08-2019,d,d,audi,72
audi,a1,0,21290,new,b,d,audi,72
audi,rs3,123000,27990,04-2016,b,i,audi,72
audi,rs6,23740,159945,04-2023,b,nl,audi,72
audi,q2,116000,14990,01-2019,b,b,audi,73
audi,q5,111404,34500,09-2020,2,nl,audi,73
audi,rs q8,73500,88950,05-2021,b,b,audi,73
audi,a6 e-tron,8225,59999,04-2025,e,b,audi,73
audi,a4,280000,4990,04-2011,d,i,audi,73
audi,q2,22130,29850,08-2023,b,d,audi,73
audi,a3,76400,17490,10-2016,b,d,audi,73
audi,a3,6617,25290,12-2024,b,d,audi,73
audi,a3,73722,23950,03-2021,b,b,audi,73
audi,q3,109427,16990,01-2016,b,d,audi,73
audi,a1,100000,12500,06-2017,d,i,audi,73
audi,a6,143000,30777,10-2017,d,d,audi,73
audi,a1,115000,15500,11-2018,b,i,audi,73
audi,s6,120,86950,11-2024,d,d,audi,73
audi,a6,15500,39880,12-2023,b,d,audi,73
audi,q3,46500,30910,11-2021,2,d,audi,73
audi,q6 e-tron,10262,64990,07-2024,e,b,audi,73
audi,a5,79000,14000,03-2012,d,i,audi,73
audi,a4,94150,27880,09-2022,d,d,audi,73
audi,a5,70199,25990,05-2020,b,d,audi,73
audi,a1,92759,10990,10-2017,b,b,audi,74
audi,a5,68516,29490,10-2020,d,b,audi,74
audi,a3,91559,18900,04-2019,d,i,audi,74
audi,q2,87626,20990,09-2020,b,b,audi,74
audi,a6,66427,39900,11-2022,2,d,audi,74
audi,sq8,100000,59990,04-2022,b,d,audi,74
audi,q5,99067,21690,02-2016,d,a,audi,74
audi,a3,92972,21990,10-2022,d,b,audi,74
audi,a5,73500,24700,06-2021,c,i,audi,74
audi,sq8 e-tron,21039,70402,05-2024,e,d,audi,74
audi,q3,49663,31900,09-2021,d,i,audi,74
audi,q3,116447,25490,05-2020,d,b,audi,74
audi,a3,105979,28450,09-2022,2,nl,audi,74
audi,a3,174008,19990,01-2023,2,b,audi,74
audi,a3,48646,25900,03-2021,b,d,audi,74
audi,a1,23400,22900,02-2024,b,i,audi,74
audi,rs q8,53845,71999,01-2020,2,i,audi,74
audi,q5,47566,36980,10-2020,b,d,audi,74
audi,a3,30000,32800,07-2022,b,i,audi,74
audi,a3,15,37990,06-2025,b,d,audi,74
audi,q3,79000,24890,02-2020,d,i,audi,75
audi,a6,7,68890,07-2025,3,i,audi,75
audi,rs q3,89764,49990,09-2020,b,b,audi,75
audi,sq5,97953,39915,11-2022,d,d,audi,75
audi,a3,42200,21484,07-2020,2,d,audi,75
audi,a6,93660,29880,06-2021,b,d,audi,75
audi,a5,121330,27900,01-2021,2,nl,audi,75
audi,a5,118000,14899,01-2010,b,d,audi,75
audi,a6,85044,29700,06-2021,d,d,audi,75
audi,a6,56000,33990,09-2022,d,d,audi,75
audi,a4,129650,25490,09-2022,d,d,audi,75
